timestamp,temperature_c,humidity_pct,apparent_temperature_c,weather_wind_speed_ms,precipitation_mm
2022-08-28 15:00:00,30.2,82,36.0,3.87,2.0
2022-08-28 16:00:00,29.7,82,35.6,3.24,1.4
2022-08-28 17:00:00,30.2,81,36.9,2.2,0.1
2022-08-28 18:00:00,30.4,80,37.1,2.1,0.0
2022-08-28 19:00:00,29.8,84,36.7,1.99,0.0
2022-08-28 20:00:00,28.7,88,35.3,2.18,0.0
2022-08-28 21:00:00,28.6,88,35.2,2.18,0.0
2022-08-28 22:00:00,28.2,90,34.9,2.06,0.0
2022-08-28 23:00:00,28.3,91,35.0,2.0,0.0
2022-08-29 00:00:00,28.3,90,35.1,1.86,0.0
2022-08-29 01:00:00,27.9,91,34.5,1.95,0.0
2022-08-29 02:00:00,27.9,92,34.4,2.13,0.0
2022-08-29 03:00:00,27.5,93,34.1,1.76,0.0
2022-08-29 04:00:00,27.5,93,34.0,1.86,0.0
2022-08-29 05:00:00,28.5,89,35.2,1.93,0.0
2022-08-29 06:00:00,28.7,88,35.4,2.09,0.0
2022-08-29 07:00:00,30.6,79,37.0,2.49,0.0
2022-08-29 08:00:00,30.7,77,37.0,2.4,0.1
2022-08-29 09:00:00,30.8,77,37.2,2.31,0.0
2022-08-29 10:00:00,32.5,71,39.6,2.44,0.0
2022-08-29 11:00:00,33.5,68,41.7,2.66,0.1
2022-08-29 12:00:00,33.3,67,39.8,2.85,0.5
2022-08-29 13:00:00,33.4,68,40.7,2.8,0.1
2022-08-29 14:00:00,32.5,73,39.2,2.68,0.1
2022-08-29 15:00:00,32.7,75,39.8,2.85,0.1
2022-08-29 16:00:00,32.5,74,39.8,2.05,0.1
2022-08-29 17:00:00,31.7,74,38.4,2.07,0.2
2022-08-29 18:00:00,31.8,74,38.6,1.9,0.0
2022-08-29 19:00:00,30.7,80,37.6,2.12,0.0
2022-08-29 20:00:00,29.5,85,36.1,2.5,0.0
2022-08-29 21:00:00,29.6,85,36.3,2.5,0.0
2022-08-29 22:00:00,29.0,88,35.7,2.5,0.0
2022-08-29 23:00:00,28.7,90,35.5,2.35,0.0
2022-08-30 00:00:00,28.6,91,35.6,1.95,0.0
2022-08-30 01:00:00,28.1,93,35.1,1.86,0.0
2022-08-30 02:00:00,28.0,93,35.0,1.78,0.0
2022-08-30 03:00:00,27.5,96,34.7,1.32,0.0
2022-08-30 04:00:00,27.5,96,34.7,1.44,0.0
2022-08-30 05:00:00,28.6,91,36.0,1.43,0.0
2022-08-30 06:00:00,28.8,90,36.1,1.49,0.0
2022-08-30 07:00:00,30.7,80,37.5,2.28,0.0
2022-08-30 08:00:00,30.8,82,37.7,2.62,0.0
2022-08-30 09:00:00,30.7,83,38.2,2.6,0.2
2022-08-30 10:00:00,32.1,77,40.2,2.48,0.1
2022-08-30 11:00:00,33.6,72,42.5,2.19,0.0
2022-08-30 12:00:00,33.7,72,42.5,1.87,0.2
2022-08-30 13:00:00,34.8,68,43.3,2.19,0.1
2022-08-30 14:00:00,34.7,67,41.8,2.8,0.2
2022-08-30 15:00:00,32.3,74,39.3,2.26,0.1
2022-08-30 16:00:00,32.6,72,39.5,2.1,0.1
2022-08-30 17:00:00,32.6,73,39.8,1.87,0.0
2022-08-30 18:00:00,32.7,73,39.8,2.05,0.0
2022-08-30 19:00:00,31.3,79,38.3,2.55,0.0
2022-08-30 20:00:00,30.0,84,36.7,2.7,0.0
2022-08-30 21:00:00,29.9,85,36.7,2.55,0.0
2022-08-30 22:00:00,29.0,89,35.9,2.36,0.0
2022-08-30 23:00:00,28.9,90,35.9,2.24,0.0
2022-08-31 00:00:00,29.1,88,36.0,2.21,0.0
2022-08-31 01:00:00,28.5,90,35.3,2.16,0.0
2022-08-31 02:00:00,28.5,90,35.4,2.06,0.0
2022-08-31 03:00:00,28.3,92,35.1,2.29,0.0
2022-08-31 04:00:00,28.3,92,35.1,2.4,0.0
2022-08-31 05:00:00,29.3,90,36.5,2.27,0.0
2022-08-31 06:00:00,29.4,89,36.5,2.29,0.0
2022-08-31 07:00:00,31.0,81,37.7,3.22,0.0
2022-08-31 08:00:00,31.2,79,37.9,3.0,0.1
2022-08-31 09:00:00,31.0,80,37.8,2.76,0.1
2022-08-31 10:00:00,32.7,74,40.9,2.67,0.1
2022-08-31 11:00:00,34.1,70,42.9,2.69,0.1
2022-08-31 12:00:00,34.2,67,42.7,2.8,0.0
2022-08-31 13:00:00,33.7,69,41.2,2.88,0.1
2022-08-31 14:00:00,33.4,71,40.3,2.82,0.3
2022-08-31 15:00:00,31.8,75,38.1,3.15,0.3
2022-08-31 16:00:00,31.9,76,38.6,2.83,0.0
2022-08-31 17:00:00,31.8,76,38.9,1.64,0.0
2022-08-31 18:00:00,31.7,76,38.6,2.06,0.0
2022-08-31 19:00:00,30.6,82,37.3,2.77,0.0
2022-08-31 20:00:00,29.5,86,36.0,2.84,0.0
2022-08-31 21:00:00,29.5,86,36.2,2.61,0.0
2022-08-31 22:00:00,29.0,87,35.4,2.63,0.0
2022-08-31 23:00:00,29.0,87,35.4,2.64,0.0
2022-09-01 00:00:00,29.0,87,35.4,2.6,0.0
2022-09-01 01:00:00,28.6,88,35.1,2.47,0.0
2022-09-01 02:00:00,28.5,89,35.0,2.48,0.0
2022-09-01 03:00:00,28.1,91,34.8,2.12,0.0
2022-09-01 04:00:00,28.1,91,34.7,2.17,0.0
2022-09-01 05:00:00,29.0,88,35.8,2.14,0.0
2022-09-01 06:00:00,29.2,87,35.9,2.34,0.0
2022-09-01 07:00:00,30.8,79,37.3,2.84,0.0
2022-09-01 08:00:00,31.3,76,37.4,3.11,0.1
2022-09-01 09:00:00,31.2,75,37.6,3.18,0.1
2022-09-01 10:00:00,32.8,69,39.9,3.03,0.1
2022-09-01 11:00:00,33.2,66,39.9,3.04,0.3
2022-09-01 12:00:00,33.1,68,40.3,2.85,0.0
2022-09-01 13:00:00,33.3,67,40.5,2.71,0.1
2022-09-01 14:00:00,33.6,67,40.2,2.76,0.1
2022-09-01 15:00:00,32.4,71,38.7,2.42,0.0
2022-09-01 16:00:00,32.2,73,38.8,2.25,0.0
2022-09-01 17:00:00,32.1,73,38.8,2.26,0.0
2022-09-01 18:00:00,31.9,74,38.5,2.48,0.0
2022-09-01 19:00:00,31.0,79,37.4,3.11,0.0
2022-09-01 20:00:00,29.9,83,36.2,3.06,0.0
2022-09-01 21:00:00,29.8,84,36.2,2.86,0.0
2022-09-01 22:00:00,29.1,87,35.6,2.66,0.0
2022-09-01 23:00:00,29.1,88,35.7,2.64,0.0
2022-09-02 00:00:00,29.3,87,35.8,2.78,0.0
2022-09-02 01:00:00,29.2,87,35.7,2.84,0.0
2022-09-02 02:00:00,29.0,88,35.6,2.69,0.0
2022-09-02 03:00:00,28.4,90,35.0,2.44,0.0
2022-09-02 04:00:00,28.4,90,35.1,2.17,0.0
2022-09-02 05:00:00,29.1,88,36.0,2.06,0.0
2022-09-02 06:00:00,29.3,87,36.1,2.33,0.0
2022-09-02 07:00:00,30.7,80,37.2,2.91,0.0
2022-09-02 08:00:00,31.3,76,37.5,2.9,0.0
2022-09-02 09:00:00,31.5,73,37.5,3.19,0.0
2022-09-02 10:00:00,33.0,65,39.6,3.35,0.0
2022-09-02 11:00:00,33.8,63,40.1,3.7,0.0
2022-09-02 12:00:00,33.8,63,40.0,3.86,0.0
2022-09-02 13:00:00,33.4,65,38.8,3.81,0.1
2022-09-02 14:00:00,33.5,64,39.2,3.3,0.0
2022-09-02 15:00:00,32.1,72,38.2,2.93,0.0
2022-09-02 16:00:00,31.9,73,38.3,2.57,0.0
2022-09-02 17:00:00,31.6,75,38.5,1.95,0.0
2022-09-02 18:00:00,31.4,76,37.8,2.72,0.0
2022-09-02 19:00:00,30.5,80,36.7,2.9,0.0
2022-09-02 20:00:00,29.1,83,35.1,2.64,0.0
2022-09-02 21:00:00,29.0,84,35.1,2.64,0.0
2022-09-02 22:00:00,28.4,90,34.7,2.71,0.0
2022-09-02 23:00:00,28.5,91,34.8,2.98,0.0
2022-09-03 00:00:00,28.7,90,35.1,3.02,0.1
2022-09-03 01:00:00,28.7,89,35.1,2.93,0.0
2022-09-03 02:00:00,28.7,90,35.3,2.79,0.0
2022-09-03 03:00:00,28.1,92,34.5,2.8,0.0
2022-09-03 04:00:00,27.9,91,34.3,2.39,0.0
2022-09-03 05:00:00,28.8,88,35.2,2.69,0.0
2022-09-03 06:00:00,28.8,87,35.1,2.8,0.0
2022-09-03 07:00:00,30.4,80,36.4,3.43,0.0
2022-09-03 08:00:00,30.7,80,36.8,3.5,0.0
2022-09-03 09:00:00,30.7,79,36.9,3.54,0.1
2022-09-03 10:00:00,32.6,71,39.6,3.57,0.2
2022-09-03 11:00:00,33.7,65,41.0,3.56,0.2
2022-09-03 12:00:00,33.5,67,39.9,3.75,0.2
2022-09-03 13:00:00,33.7,67,39.9,3.42,0.1
2022-09-03 14:00:00,33.8,68,40.5,3.46,0.1
2022-09-03 15:00:00,31.5,74,37.5,2.93,0.5
2022-09-03 16:00:00,31.2,75,37.2,3.19,0.1
2022-09-03 17:00:00,31.4,75,37.5,3.13,0.0
2022-09-03 18:00:00,31.6,74,37.6,3.31,0.0
2022-09-03 19:00:00,30.6,79,36.5,3.36,0.0
2022-09-03 20:00:00,29.4,82,35.2,3.23,0.4
2022-09-03 21:00:00,29.1,83,34.8,3.23,2.0
2022-09-03 22:00:00,28.4,89,34.5,2.94,0.1
2022-09-03 23:00:00,28.4,91,34.9,2.79,0.0
2022-09-04 00:00:00,28.3,91,34.7,2.8,0.0
2022-09-04 01:00:00,28.0,92,34.3,2.91,0.0
2022-09-04 02:00:00,28.0,92,34.5,2.55,0.0
2022-09-04 03:00:00,27.9,92,34.7,1.86,0.0
2022-09-04 04:00:00,28.1,92,34.7,2.15,0.0
2022-09-04 05:00:00,28.6,91,35.4,2.24,0.0
2022-09-04 06:00:00,28.7,90,35.6,2.22,0.1
2022-09-04 07:00:00,29.8,83,36.3,2.69,1.1
2022-09-04 08:00:00,29.5,85,36.1,2.62,0.7
2022-09-04 09:00:00,29.4,86,36.5,1.84,0.1
2022-09-04 10:00:00,30.6,83,38.3,1.2,0.1
2022-09-04 11:00:00,32.1,77,40.7,1.01,0.2
2022-09-04 12:00:00,32.6,72,40.4,1.42,0.4
2022-09-04 13:00:00,32.0,74,38.6,2.7,5.9
2022-09-04 14:00:00,30.6,79,37.2,2.21,1.1
2022-09-04 15:00:00,30.3,83,37.2,2.47,0.0
2022-09-04 16:00:00,31.3,79,38.1,2.59,0.0
2022-09-04 17:00:00,31.2,78,38.0,2.43,0.0
2022-09-04 18:00:00,31.1,78,37.8,2.36,0.0
2022-09-04 19:00:00,30.4,81,37.1,2.2,0.0
2022-09-04 20:00:00,29.2,87,35.9,2.3,0.0
2022-09-04 21:00:00,29.4,86,36.1,2.5,0.0
2022-09-04 22:00:00,28.9,89,35.6,2.55,0.0
2022-09-04 23:00:00,28.7,91,35.4,2.65,0.0
2022-09-05 00:00:00,28.7,90,35.4,2.65,0.0
2022-09-05 01:00:00,28.6,91,35.1,3.06,0.0
2022-09-05 02:00:00,28.3,92,34.5,3.48,0.0
2022-09-05 03:00:00,28.4,91,34.8,2.89,0.0
2022-09-05 04:00:00,28.7,89,35.4,2.3,0.0
2022-09-05 05:00:00,29.3,88,36.2,2.53,0.0
2022-09-05 06:00:00,29.4,88,36.4,2.29,0.0
2022-09-05 07:00:00,30.6,83,37.5,2.87,0.1
2022-09-05 08:00:00,30.8,83,37.8,2.66,0.2
2022-09-05 09:00:00,30.9,81,38.2,2.12,0.3
2022-09-05 10:00:00,32.0,76,39.3,1.69,0.8
2022-09-05 11:00:00,33.8,69,41.4,1.86,0.3
2022-09-05 12:00:00,33.9,66,41.6,2.05,0.0
2022-09-05 13:00:00,30.5,79,36.7,2.78,0.7
2022-09-05 14:00:00,30.9,78,37.2,3.0,2.9
2022-09-05 15:00:00,29.7,84,36.4,2.33,0.3
2022-09-05 16:00:00,30.1,82,37.0,1.72,0.0
2022-09-05 17:00:00,30.2,81,37.2,1.54,0.0
2022-09-05 18:00:00,30.5,79,37.1,2.08,0.0
2022-09-05 19:00:00,30.1,82,36.8,2.31,0.0
2022-09-05 20:00:00,28.9,87,35.5,2.41,0.0
2022-09-05 21:00:00,29.1,87,35.8,2.25,0.0
2022-09-05 22:00:00,28.9,89,35.8,2.1,0.0
2022-09-05 23:00:00,28.8,91,36.0,2.02,0.0
2022-09-06 00:00:00,29.1,90,36.4,1.88,1.0
2022-09-06 01:00:00,28.3,90,35.2,1.68,2.8
2022-09-06 02:00:00,27.9,92,34.7,1.85,2.9
2022-09-06 03:00:00,26.7,94,33.2,1.3,3.4
2022-09-06 04:00:00,26.9,94,33.3,1.53,1.7
2022-09-06 05:00:00,27.9,91,34.6,1.76,0.1
2022-09-06 06:00:00,27.9,92,34.6,2.01,0.0
2022-09-06 07:00:00,29.0,88,35.8,2.18,0.0
2022-09-06 08:00:00,29.6,86,36.5,2.5,0.0
2022-09-06 09:00:00,29.8,88,37.2,1.96,0.2
2022-09-06 10:00:00,31.1,80,38.2,2.05,0.3
2022-09-06 11:00:00,31.4,77,38.0,2.55,2.5
2022-09-06 12:00:00,29.6,82,35.7,2.67,8.7
2022-09-06 13:00:00,29.9,82,36.3,2.58,9.1
2022-09-06 14:00:00,30.8,80,37.7,2.36,1.3
2022-09-06 15:00:00,29.5,90,37.1,1.97,0.3
2022-09-06 16:00:00,29.9,88,38.0,1.1,0.6
2022-09-06 17:00:00,29.8,87,37.9,0.54,1.4
2022-09-06 18:00:00,29.8,88,37.8,0.85,0.2
2022-09-06 19:00:00,29.3,90,37.2,1.05,0.2
2022-09-06 20:00:00,28.5,93,36.2,1.15,0.1
2022-09-06 21:00:00,28.4,92,35.8,1.31,1.4
2022-09-06 22:00:00,27.8,93,35.0,1.22,2.9
2022-09-06 23:00:00,27.8,94,35.2,1.12,0.8
2022-09-07 00:00:00,27.9,94,35.2,1.08,0.0
2022-09-07 01:00:00,27.8,95,35.2,0.98,0.6
2022-09-07 02:00:00,27.7,95,34.8,1.38,0.1
2022-09-07 03:00:00,27.2,94,34.2,1.06,4.8
2022-09-07 04:00:00,27.1,94,34.0,1.12,1.7
2022-09-07 05:00:00,28.2,92,35.4,1.27,0.1
2022-09-07 06:00:00,28.1,92,35.2,1.39,0.0
2022-09-07 07:00:00,30.2,84,37.6,1.35,0.0
2022-09-07 08:00:00,30.8,80,37.9,1.73,0.0
2022-09-07 09:00:00,31.2,77,38.0,1.9,0.1
2022-09-07 10:00:00,33.2,67,40.3,1.83,0.2
2022-09-07 11:00:00,34.4,62,41.8,1.87,0.1
2022-09-07 12:00:00,34.9,60,42.4,1.88,0.0
2022-09-07 13:00:00,34.7,63,42.4,2.21,0.2
2022-09-07 14:00:00,32.4,73,39.1,2.39,0.5
2022-09-07 15:00:00,32.2,76,39.5,2.22,0.1
2022-09-07 16:00:00,31.7,78,39.2,1.85,1.1
2022-09-07 17:00:00,31.3,80,39.2,1.15,1.2
2022-09-07 18:00:00,31.2,81,39.1,1.26,0.2
2022-09-07 19:00:00,30.5,86,38.5,1.24,0.0
2022-09-07 20:00:00,29.5,90,37.4,1.39,0.0
2022-09-07 21:00:00,29.4,90,37.3,1.26,0.0
2022-09-07 22:00:00,29.1,91,36.9,1.2,0.0
2022-09-07 23:00:00,29.1,91,36.9,1.35,0.0
2022-09-08 00:00:00,29.2,91,36.9,1.51,0.0
2022-09-08 01:00:00,28.9,92,36.5,1.63,0.0
2022-09-08 02:00:00,28.6,92,36.0,1.45,0.0
2022-09-08 03:00:00,28.1,92,35.3,1.52,0.0
2022-09-08 04:00:00,28.3,92,35.3,2.0,0.0
2022-09-08 05:00:00,28.9,89,36.0,1.93,0.2
2022-09-08 06:00:00,29.0,89,35.9,2.23,0.0
2022-09-08 07:00:00,30.4,81,36.8,2.89,0.0
2022-09-08 08:00:00,30.9,78,37.2,3.0,0.0
2022-09-08 09:00:00,31.2,79,38.0,3.22,0.0
2022-09-08 10:00:00,32.8,69,39.3,3.59,0.1
2022-09-08 11:00:00,33.3,65,39.2,3.72,1.4
2022-09-08 12:00:00,32.4,70,39.3,3.76,0.2
2022-09-08 13:00:00,33.8,66,39.9,3.88,0.5
2022-09-08 14:00:00,34.3,62,40.2,3.53,0.0
2022-09-08 15:00:00,31.6,79,38.5,2.72,1.0
2022-09-08 16:00:00,31.4,78,38.2,2.88,0.1
2022-09-08 17:00:00,31.6,76,38.5,2.02,0.0
2022-09-08 18:00:00,31.5,76,38.9,1.23,0.0
2022-09-08 19:00:00,30.5,81,37.7,1.5,0.0
2022-09-08 20:00:00,29.4,85,36.5,1.41,0.0
2022-09-08 21:00:00,29.3,85,36.3,1.5,0.0
2022-09-08 22:00:00,28.9,88,36.0,1.46,0.0
2022-09-08 23:00:00,29.0,88,36.1,1.53,0.0
2022-09-09 00:00:00,28.9,88,35.8,1.68,0.0
2022-09-09 01:00:00,28.7,89,35.6,1.71,0.0
2022-09-09 02:00:00,28.1,89,34.7,1.72,0.0
2022-09-09 03:00:00,27.9,92,34.6,2.07,0.0
2022-09-09 04:00:00,27.9,93,34.7,2.13,0.0
2022-09-09 05:00:00,28.9,90,35.9,2.39,0.0
2022-09-09 06:00:00,29.1,89,35.9,2.84,0.0
2022-09-09 07:00:00,30.8,80,37.1,3.53,0.0
2022-09-09 08:00:00,30.8,79,37.1,3.3,0.0
